Image_Path,Classes
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2639-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2539-IMAGE.1.jpg,"['person', 'bench']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2457-IMAGE.1.jpg,"['person', 'horse', 'person', 'horse', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'horse', 'horse', 'horse', 'person', 'person', 'horse', 'person', 'person', 'horse', 'person', 'person', 'horse']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2040-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'handbag']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2163-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2618-IMAGE.1.jpg,"['person', 'person', 'person', 'chair', 'dining table', 'person', 'tie', 'chair', 'chair', 'dining table']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2129-IMAGE.1.jpg,"['person', 'person', 'horse', 'horse', 'person', 'horse', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2465-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1066-IMAGE.1.jpg,"['person', 'person', 'person', 'tie']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2723-IMAGE.1.jpg,"['person', 'tie', 'suitcase']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1183-IMAGE.1.jpg,"['person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2704-IMAGE.1.jpg,"['person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2582-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2086-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'sports ball', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2560-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'dining table', 'bed', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2678-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'tie', 'suitcase', 'frisbee']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2604-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2712-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2071-IMAGE.1.jpg,"['person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2126-IMAGE.1.jpg,"['person', 'person', 'person', 'skis']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2061-IMAGE.1.jpg,"['person', 'person', 'person', 'chair', 'person', 'person', 'person', 'person', 'person', 'person', 'chair', 'person', 'person', 'chair', 'person', 'dining table', 'person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1547-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'horse', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2153-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2441-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1213-IMAGE.1.jpg,"['person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2764-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2731-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1221-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2240-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2710-IMAGE.1.jpg,"['person', 'person', 'horse', 'person', 'horse', 'airplane', 'person', 'person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2716-IMAGE.1.jpg,"['person', 'person', 'baseball bat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2018-IMAGE.1.jpg,"['person', 'person', 'person', 'clock', 'person', 'person', 'person', 'handbag']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2132-IMAGE.1.jpg,"['person', 'person', 'tie', 'person', 'person', 'person', 'person', 'backpack', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2208-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'clock', 'person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1361-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2361-IMAGE.1.jpg,"['person', 'chair']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2605-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2395-IMAGE.1.jpg,"['person', 'person', 'handbag', 'handbag']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1093-IMAGE.1.jpg,"['person', 'person', 'tie', 'person', 'person', 'bench', 'tie', 'chair']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2400-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'tie', 'person', 'tie', 'handbag', 'cell phone', 'handbag']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2157-IMAGE.1.jpg,"['person', 'tv']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2068-IMAGE.1.jpg,"['person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1163-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2523-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2244-IMAGE.1.jpg,"['tie', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2473-IMAGE.1.jpg,"['person', 'tie']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1152-IMAGE.1.jpg,"['person', 'person', 'person', 'chair', 'person', 'person', 'bed', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2293-IMAGE.1.jpg,"['person', 'bed']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1330-IMAGE.1.jpg,"['person', 'cup', 'baseball bat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1181-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2417-IMAGE.1.jpg,"['person', 'person', 'umbrella']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2144-IMAGE.19.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1381-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2358-IMAGE.1.jpg,"['person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2256-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'tie', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1079-IMAGE.1.jpg,"['person', 'tie']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2109-IMAGE.1.jpg,"['person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1211-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2333-IMAGE.1.jpg,"['person', 'person', 'person', 'vase', 'potted plant', 'motorcycle']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1076-IMAGE.1.jpg,"['person', 'person', 'person', 'chair', 'bench']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2414-IMAGE.1.jpg,"['person', 'person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1335-IMAGE.1.jpg,"['person', 'tie']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2080-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'chair', 'person', 'person', 'person', 'person', 'person', 'bottle']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2677-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1450-IMAGE.1.jpg,"['person', 'bed']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2447-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'suitcase', 'person', 'person', 'person', 'person', 'truck', 'tie', 'person', 'handbag', 'handbag', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2420-IMAGE.1.jpg,"['person', 'person', 'suitcase', 'person', 'person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2431-IMAGE.1.jpg,"['horse', 'horse', 'person', 'horse', 'horse']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2485-IMAGE.1.jpg,"['person', 'chair', 'cup', 'cup']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2657-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2703-IMAGE.1.jpg,"['person', 'horse']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1206-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1471-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2019-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1299-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2128-IMAGE.1.jpg,"['person', 'person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1519-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2030-IMAGE.1.jpg,"['umbrella', 'person', 'umbrella', 'person', 'horse', 'person', 'person', 'person', 'person', 'person', 'person', 'horse', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2368-IMAGE.1.jpg,"['person', 'umbrella', 'potted plant', 'potted plant', 'potted plant', 'potted plant', 'umbrella', 'potted plant']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1150-IMAGE.1.jpg,"['person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2699-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'baseball bat', 'tie', 'person', 'person', 'person', 'tie', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2064-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2174-IMAGE.1.jpg,"['person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1492-IMAGE.1.jpg,"['person', 'tie', 'cell phone']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2464-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'cow', 'baseball bat', 'person', 'baseball bat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2144-IMAGE.12.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1481-IMAGE.1.jpg,"['person', 'tie']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1141-IMAGE.1.jpg,"['person', 'bed']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2075-IMAGE.4.jpg,"['person', 'person', 'knife']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1214-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2231-IMAGE.1.jpg,"['person', 'tie']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1179-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1224-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'chair', 'person', 'person', 'tie', 'tie', 'person', 'person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1220-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1433-IMAGE.1.jpg,"['person', 'person', 'dog']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2435-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2394-IMAGE.1.jpg,"['person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1412-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2144-IMAGE.5.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'baseball bat', 'tie', 'baseball bat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2248-IMAGE.1.jpg,"['person', 'tennis racket']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2516-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'handbag', 'person', 'handbag']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2376-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2184-IMAGE.1.jpg,"['person', 'person', 'person', 'tie', 'tie', 'person', 'tie']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1168-IMAGE.1.jpg,"['person', 'bed', 'remote']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2131-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'umbrella', 'person', 'person', 'person', 'bed', 'bed']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2439-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'umbrella']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2579-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'tie', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1086-IMAGE.1.jpg,"['person', 'person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2425-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'train', 'person', 'car', 'book']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2281-IMAGE.1.jpg,"['person', 'tie', 'baseball bat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2160-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1415-IMAGE.1.jpg,"['person', 'person', 'bed', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2633-IMAGE.1.jpg,"['person', 'chair']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2060-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1276-IMAGE.1.jpg,"['person', 'person', 'bench', 'baseball glove', 'bench']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2357-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1323-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2227-IMAGE.1.jpg,"['person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2686-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'horse', 'dog', 'person', 'horse', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2033-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2369-IMAGE.1.jpg,"['person', 'person', 'handbag', 'handbag']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2732-IMAGE.1.jpg,"['person', 'tie']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2722-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1551-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2685-IMAGE.1.jpg,"['person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2164-IMAGE.1.jpg,"['person', 'tie']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1131-IMAGE.1.jpg,"['person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1228-IMAGE.1.jpg,"['person', 'umbrella']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1112-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2617-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2117-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'chair', 'chair']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2268-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'tie', 'tie', 'tie']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2467-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'handbag', 'person', 'person', 'horse', 'person', 'person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1530-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1358-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1171-IMAGE.1.jpg,"['person', 'person', 'person', 'tie', 'tie']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2255-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2314-IMAGE.1.jpg,"['person', 'person', 'cell phone', 'tie']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2253-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1282-IMAGE.1.jpg,"['person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2637-IMAGE.1.jpg,"['person', 'person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2714-IMAGE.1.jpg,"['person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2048-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1196-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1338-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2277-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2471-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'sheep', 'person', 'person', 'person', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'person', 'person', 'sheep', 'person', 'cow', 'handbag']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1521-IMAGE.1.jpg,"['person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2433-IMAGE.1.jpg,"['person', 'handbag', 'bed']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1437-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2643-IMAGE.1.jpg,"['person', 'bench']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1439-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2118-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1527-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2496-IMAGE.1.jpg,"['person', 'cup', 'cup', 'cup', 'cup', 'bottle', 'bowl']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1384-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1313-IMAGE.1.jpg,"['person', 'tie']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2598-IMAGE.1.jpg,"['person', 'chair', 'chair', 'chair', 'chair']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2577-IMAGE.1.jpg,"['person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1451-IMAGE.1.jpg,"['person', 'handbag']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2721-IMAGE.1.jpg,"['person', 'person', 'tie', 'baseball bat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2085-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'chair', 'person', 'person', 'laptop', 'person', 'bicycle', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2707-IMAGE.1.jpg,"['horse', 'person', 'dog', 'person', 'person', 'person', 'person', 'person', 'person', 'airplane', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2058-IMAGE.1.jpg,"['person', 'person', 'umbrella', 'person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2533-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2755-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2607-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2564-IMAGE.1.jpg,"['person', 'bed']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1490-IMAGE.1.jpg,"['person', 'tie']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1240-IMAGE.1.jpg,"['person', 'person', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2173-IMAGE.1.jpg,"['person', 'tie']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1541-IMAGE.1.jpg,"['horse', 'person']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2171-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2360-IMAGE.1.jpg,['person']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1184-IMAGE.1.jpg,"['person', 'handbag', 'handbag']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2424-IMAGE.1.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']"
